Tue Jan 17 13:12:14 JST 2023,,,,,,,,,,,,,,,,,,
WSCE-5000_SEED(0),,,,,,,,,,,,,,,W-SCE,SCE,,
VisitorId,waitingTime[0],waitingTime[1],waitingTime[2],waitingTime[3],maxWTime,minWTime,sumWaitingTime,movingTime,travelTime,preference[0](WT),preference[1](MT),preference[2](TT),preference[3](smooth),preference[4](bias),utility,utility,W-SCEÇ≈è„è∏Ç∑ÇÈå¯óp,
3791,2988,3537,11538,267,11538,267,18330,3400,22920,0.357092243,0.348574261,0,0,0.294333495,-4413.220486,-5584.006105,1170.785619,
3792,7580,2061,18827,549,18827,549,29017,3800,34037,0.159580724,0.390000733,0,0,0.450418543,2120.193465,4297.545045,-2177.35158,
3793,10179,3488,532,11814,11814,532,26013,3000,30213,0.214258109,0.729463785,0,0,0.056278106,-7126.957955,-6997.465159,-129.4927955,
3794,10184,17370,0,0,17370,0,27554,3400,32164,0.365850334,0.059400249,0,0,0.574749417,-299.2035663,1833.491018,-2132.694584,
3795,8231,17169,4885,0,17169,0,30285,3400,34925,0.077172277,0.609339193,0,0,0.313488531,973.3689245,-1139.47098,2112.839904,
3796,13553,253,18398,0,18398,0,32204,4600,38024,0.763771428,0.056324669,0,0,0.179903904,-21545.71651,-18073.22144,-3472.495069,
3797,3447,5116,1502,399,5116,399,10464,5000,16624,0.26555658,0.325398996,0,0,0.409044424,-2476.316483,-4037.96756,1561.651077,
3798,8233,1759,18529,0,18529,0,28521,2600,32341,0.070870292,0.526368098,0,0,0.402761609,4072.921198,5405.120489,-1332.199291,
3799,10990,14149,2941,1102,14149,1102,29182,3000,33422,0.404646775,0.570282045,0,0,0.02507118,-13192.14462,-12864.4252,-327.7194263,
3800,3006,3548,10349,1739,10349,1739,18642,3000,22802,0.424335986,0.164172631,0,0,0.411491383,-4860.048535,-6035.186144,1175.137608,
3801,2319,15972,9520,0,15972,0,27811,4200,33221,0.206686075,0.390856003,0,0,0.402457922,-961.6837066,-4258.068896,3296.385189,
3802,9177,3751,19442,0,19442,0,32370,3000,36600,0.070399259,0.632287194,0,0,0.297313547,1604.684383,2303.237278,-698.5528945,
3803,3011,13637,372,7463,13637,372,24483,4200,29883,0.840723117,0.146938781,0,0,0.012338102,-21036.90205,-17307.41701,-3729.485042,
3804,9878,14192,3622,0,14192,0,27692,4600,33492,0.182721197,0.127339043,0,0,0.68993976,4145.950096,570.4486213,3575.501475,
3805,9921,1028,9253,50,9921,50,20252,4600,26052,0.542946419,0.428374615,0,0,0.028678966,-12683.18404,-12277.1884,-405.9956404,
3806,11006,14145,3699,0,14145,0,28850,3400,33470,0.520555797,0.167504223,0,0,0.311939981,-11175.15807,-9932.222458,-1242.935611,
3807,1219,14690,8598,0,14690,0,24507,3400,29107,0.290686,0.272036054,0,0,0.437277946,-1625.151369,1225.563474,-2850.714843,
3808,11013,1079,2797,241,11013,241,15130,2600,18900,0.362278147,0.609903582,0,0,0.027818271,-6767.359268,-8332.189568,1564.8303,
3809,10163,8378,1584,108,10163,108,20233,2600,24023,0.381678186,0.339298195,0,0,0.279023619,-5799.087544,-5218.893236,-580.1943077,
3810,10183,17334,0,0,17334,0,27517,3000,31737,0.510606172,0.050034362,0,0,0.439359466,-6584.596124,-4925.474245,-1659.121879,
3811,9297,14003,3416,0,14003,0,26716,3800,31716,0.447598849,0.326186317,0,0,0.226214834,-10029.87252,-10757.52012,727.6475989,
3812,10184,273,9340,4375,10184,273,24172,4600,29982,0.460420349,0.4919434,0,0,0.047636251,-12920.09742,-13478.43634,558.3389164,
3813,8272,13648,859,0,13648,0,22779,3400,27359,0.288472058,0.395895855,0,0,0.315632087,-3609.404204,-5354.553101,1745.148897,
3814,1213,5747,1626,1426,5747,1213,10012,3400,14552,0.033422475,0.449149337,0,0,0.517428187,484.2858318,-1012.096598,1496.38243,
3815,2350,15940,15345,0,15940,0,33635,3000,37855,0.071263347,0.488435481,0,0,0.440301172,3156.151547,6517.022875,-3360.871328,
3816,8291,1728,3389,182,8291,182,13590,2600,17350,0.229126122,0.686545968,0,0,0.08432791,-4215.02849,-5258.397443,1043.368952,
3817,2484,16222,213,106,16222,106,19025,3800,24025,0.44951601,0.467019732,0,0,0.083464259,-8981.607075,-10124.18802,1142.580946,
3818,7730,4190,165,479,7730,165,12564,4200,17924,0.408345398,0.101259586,0,0,0.490395017,-1845.903537,-4466.931275,2621.027738,
3819,1251,11600,502,473,11600,473,13826,4200,19196,0.05627333,0.478954723,0,0,0.464771947,2381.872549,1413.492788,968.3797609,
3820,10164,14189,235,0,14189,0,24588,4200,29978,0.475489174,0.100396328,0,0,0.424114498,-6095.231772,-7781.820451,1686.588679,
3821,3134,12489,18,415,12489,18,16056,3000,20236,0.200593932,0.459119119,0,0,0.340286949,-354.3749906,-2091.042584,1736.667593,
3822,3144,15701,1578,6172,15701,1578,26595,3000,30795,0.443750608,0.488641062,0,0,0.06760833,-12312.63816,-11982.27257,-330.3655867,
3823,8331,17097,2668,0,17097,0,28096,3000,32306,0.283949929,0.351472594,0,0,0.364577477,-2799.09386,-4433.590052,1634.496192,
3824,10281,1196,9324,251,10281,251,21052,2600,24862,0.532112246,0.4557802,0,0,0.012107555,-12265.61674,-15287.48673,3021.869985,
3825,1268,3073,16679,116,16679,116,21136,4200,26526,0.056706672,0.123727173,0,0,0.819566155,11856.26788,16495.1898,-4638.921927,
3826,2574,16022,7511,0,16022,0,26107,3000,30327,0.226723119,0.52540475,0,0,0.247872131,-3523.867437,-4774.887199,1251.019762,
3827,3158,15686,1612,6151,15686,1612,26607,3000,30807,0.546347656,0.447213852,0,0,0.006438492,-15787.69829,-15960.54525,172.8469519,
3828,10013,14205,29,3135,14205,29,27382,3800,32392,0.466410481,0.472389912,0,0,0.061199606,-13698.76785,-11887.93804,-1810.829812,
3829,2346,11778,196,319,11778,196,14639,5800,21609,0.400681331,0.227484968,0,0,0.371833701,-2878.408888,-4612.714433,1734.305545,
3830,3177,12435,457,140,12435,140,16209,3000,20379,0.412116399,0.240419901,0,0,0.3474637,-3129.188215,-4860.413818,1731.225603,
3831,11555,127,354,463,11555,127,12499,5800,19469,0.178658279,0.363241731,0,0,0.458099991,895.3148287,-791.4907745,1686.805603,
3832,7730,17746,2952,0,17746,0,28428,2600,32248,0.110121963,0.273350944,0,0,0.616527093,7099.630157,9535.782653,-2436.152495,
3833,9290,17560,0,0,17560,0,26850,3400,31450,0.145914457,0.549907624,0,0,0.304177919,-446.1248213,-1967.384036,1521.259215,
3834,8438,1696,18746,0,18746,0,28880,3000,33100,0.111735502,0.490151743,0,0,0.398112755,2765.645197,4493.744673,-1728.099476,
3835,10295,10195,1213,91,10295,91,21794,3400,26394,0.494243288,0.019949446,0,0,0.485807266,-5882.189005,-2609.855229,-3272.333777,
3836,10301,1165,9411,991,10301,991,21868,3400,26468,0.587948314,0.331536333,0,0,0.080515352,-13234.87934,-15148.03257,1913.153228,
3837,10406,281,17179,718,17179,281,28584,3800,33604,0.261830675,0.476662258,0,0,0.261507067,-4876.538171,-3261.197329,-1615.340842,
3838,7793,17822,3386,0,17822,0,29001,2600,32831,0.255423952,0.475996803,0,0,0.268579245,-3858.522426,-2036.127491,-1822.394934,
3839,7793,11497,5912,155,11497,155,25357,3000,29557,0.220187851,0.614402376,0,0,0.165409772,-5550.43283,-5998.304707,447.8718767,
3840,8432,17938,2213,0,17938,0,28583,3000,32803,0.355276803,0.342601992,0,0,0.302121205,-5763.232669,-4067.443477,-1695.789192,
3841,10644,591,7187,77,10644,77,18499,5400,25099,0.288982556,0.121106104,0,0,0.58991134,233.7318641,-2562.773687,2796.505551,
3842,10420,8162,1677,215,10420,215,20474,2600,24274,0.466217354,0.514613219,0,0,0.019169427,-10687.70448,-13977.07172,3289.367245,
3843,10418,14064,0,0,14064,0,24482,3400,29102,0.458070169,0.537349796,0,0,0.004580035,-12977.04958,-13677.82461,700.7750314,
3844,3051,15826,8578,0,15826,0,27455,4200,32875,0.249449934,0.311794366,0,0,0.4387557,-1214.436548,1880.558455,-3094.995003,
3845,11770,13738,2395,0,13738,0,27903,3400,32513,0.178762284,0.112908113,0,0,0.708329603,4359.140485,2711.045193,1648.095293,
3846,10428,17380,0,0,17380,0,27808,3000,32028,0.25725525,0.284099986,0,0,0.458644763,-34.80797638,2084.024754,-2118.832731,
3847,10068,18584,2370,0,18584,0,31022,3400,35672,0.296264479,0.385569461,0,0,0.318166061,-4588.854755,-3216.418365,-1372.436389,
3848,10076,17244,1737,0,17244,0,29057,4200,34467,0.075362066,0.457119796,0,0,0.467518138,3952.184062,481.9795137,3470.204548,
3849,10447,14125,51,0,14125,0,24623,3400,29243,0.372493967,0.557526477,0,0,0.069979556,-10079.04774,-10037.88946,-41.15828096,
3850,3268,11771,1711,39,11771,39,16789,6200,24149,0.553017592,0.144205833,0,0,0.302776575,-6626.513742,-7517.449352,890.9356101,
3851,11765,7533,1486,36,11765,36,20820,3000,25020,0.16223848,0.672675329,0,0,0.16508619,-3459.535218,-5826.193482,2366.658263,
3852,2560,16153,237,75,16153,75,19025,3800,24025,0.607999068,0.01962223,0,0,0.372378702,-5654.641974,-8444.07887,2789.436896,
3853,11198,7658,1635,151,11198,151,20642,3000,24842,0.662466185,0.326990567,0,0,0.010543248,-14539.12742,-16955.00546,2415.878034,
3854,3195,13454,1784,293,13454,293,18726,3400,23296,0.218154135,0.514625292,0,0,0.267220574,-2317.990349,-4790.685721,2472.695372,
3855,11201,287,9329,917,11201,287,21734,3800,26724,0.572750628,0.384139574,0,0,0.043109798,-13437.3922,-14292.73689,855.3446899,
3856,12281,548,1842,393,12281,393,15064,5000,21244,0.264622044,0.035139757,0,0,0.7002382,4162.466466,-3202.560305,7365.026772,
3857,11774,518,2335,382,11774,382,15009,3800,19999,0.502084461,0.383697171,0,0,0.114218367,-7692.659289,-11276.40847,3583.749177,
3858,1093,5651,1795,14040,14040,1093,22579,3000,26749,0.078766095,0.088734717,0,0,0.832499188,8733.703183,4069.376788,4664.326395,
3859,10078,18596,2327,0,18596,0,31001,3400,35651,0.22353628,0.006108926,0,0,0.770354794,7374.899176,11044.14681,-3669.247629,
3860,10092,240,19035,0,19035,0,29367,3800,34357,0.223980252,0.332014121,0,0,0.444005627,612.3653853,3147.019661,-2534.654275,
3861,11794,13765,86,0,13765,0,25645,3400,30235,0.279389063,0.441708449,0,0,0.278902487,-4827.648522,-4554.684419,-272.964103,
3862,8468,9260,1643,217,9260,217,19588,3000,23768,0.182557895,0.312411452,0,0,0.505030653,53.8137886,-1896.890574,1950.704362,
3863,10494,1387,7325,1299,10494,1299,20505,3800,25485,0.693948076,0.058265801,0,0,0.247786124,-12172.42192,-14459.72254,2287.300622,
3864,2562,15786,6160,0,15786,0,24508,3400,29118,0.346230286,0.300090141,0,0,0.353679573,-3922.532569,-2372.7589,-1549.77367,
3865,10529,10050,187,4478,10529,187,25244,3400,29864,0.473150001,0.488698849,0,0,0.03815115,-13211.21551,-13950.08459,738.8690733,
3866,8513,367,17330,0,17330,0,26210,3400,30810,0.123438707,0.420291562,0,0,0.456269732,3242.834641,1027.564865,2215.269776,
3867,10543,1193,7470,1523,10543,1193,20729,3000,24919,0.584068948,0.200800996,0,0,0.215130055,-10698.1022,-11790.15973,1092.057534,
3868,7924,17828,2705,0,17828,0,28457,2600,32287,0.274267581,0.05008403,0,0,0.675648389,4110.408448,7474.200125,-3363.791677,
3869,10156,3347,527,130,10156,130,14160,3800,19110,0.462369845,0.444621703,0,0,0.093008452,-7304.216736,-8387.816399,1083.599662,
3870,2663,11718,1792,302,11718,302,16475,3400,21045,0.204860637,0.409515465,0,0,0.385623897,-365.1491753,-2516.588952,2151.439777,
3871,2670,13408,179,6647,13408,179,22904,3800,27894,0.571882576,0.158858233,0,0,0.269259191,-10140.02996,-10420.40653,280.3765675,
3872,1099,10861,782,576,10861,576,13318,2600,17078,0.256474271,0.690422129,0,0,0.053103599,-4664.65136,-6477.111963,1812.460603,
3873,3193,16207,174,193,16207,174,19767,3800,24757,0.375033018,0.355732654,0,0,0.269234329,-4448.427758,-5226.470168,778.0424095,
3874,2671,11772,1808,355,11772,355,16606,3400,21176,0.495662446,0.289512301,0,0,0.214825253,-6762.652486,-8725.952495,1963.300009,
3875,8417,13640,0,0,13640,0,22057,3400,26647,0.259019496,0.177673276,0,0,0.563307228,1366.228427,-726.6222723,2092.850699,
3876,11237,1133,560,156,11237,156,13086,2600,16876,0.349122184,0.638144454,0,0,0.012733362,-6086.69009,-8381.086079,2294.395989,
3877,1253,15667,275,6302,15667,275,23497,3800,28487,0.33153446,0.434771603,0,0,0.233693937,-5845.180222,-6949.511058,1104.330836,
3878,9602,249,901,13656,13656,249,24408,2600,28198,0.065565992,0.683371238,0,0,0.251062769,-11.10140748,-3796.01299,3784.911582,
3879,1112,10840,19333,0,19333,0,31285,3000,35475,0.141755432,0.611319342,0,0,0.246925226,-1494.971326,15.65753026,-1510.628856,
3880,10545,8101,1649,89,10545,89,20384,2600,24174,0.354200883,0.601164362,0,0,0.044634755,-8316.357135,-10552.3859,2236.028765,
3881,11275,17059,0,0,17059,0,28334,3800,33344,0.374308338,0.213364955,0,0,0.412326707,-4382.557996,-1671.583739,-2710.974257,
3882,8519,17175,0,0,17175,0,25694,3000,29914,0.350522298,0.013480228,0,0,0.635997474,1876.495995,-2305.123641,4181.619636,
3883,10632,8113,276,225,10632,225,19246,2600,23046,0.338103589,0.426856522,0,0,0.235039889,-5170.908495,-4984.81899,-186.0895045,
3884,7934,17884,0,2889,17884,0,28707,2600,32537,0.09564354,0.487369423,0,0,0.416987037,3444.596563,5165.71202,-1721.115458,
3885,8021,16944,4002,0,16944,0,28967,2200,32397,0.062730131,0.483818889,0,0,0.45345098,4801.768152,802.0528838,3999.715268,
3886,2837,16201,7154,0,16201,0,26192,3800,31192,0.359264698,0.351093682,0,0,0.28964162,-6051.533085,-5950.792677,-100.7404073,
3887,1416,3034,16545,4066,16545,1416,25061,4200,30461,0.442334135,0.197647398,0,0,0.360018468,-6468.735421,-6560.980034,92.24461227,
3888,9642,3584,19447,0,19447,0,32673,2600,36493,0.135628205,0.1095035,0,0,0.754868295,9963.834297,11904.4865,-1940.652206,
3889,10638,17198,0,0,17198,0,27836,3400,32466,0.030282133,0.432821782,0,0,0.536896085,6919.011345,10162.50883,-3243.497482,
3890,2666,11804,1804,314,11804,314,16588,3400,21158,0.339517094,0.322075286,0,0,0.33840762,-2838.661979,-4957.619462,2118.957483,
3891,10638,17377,0,0,17377,0,28015,3400,32645,0.364877585,0.254034853,0,0,0.381087562,-4463.605484,-2512.128903,-1951.476581,
3892,8014,4066,208,455,8014,208,12743,2600,16513,0.10433168,0.520902272,0,0,0.374766048,241.5792747,-1924.902029,2166.481304,
3893,10643,10010,121,44,10643,44,20818,3000,25028,0.571744076,0.0061392,0,0,0.422116724,-7446.970608,-6246.300862,-1200.669746,
3894,8637,17293,2348,0,17293,0,28278,3000,32498,0.507840297,0.093376866,0,0,0.398782837,-7744.686928,-10370.29794,2625.611013,
3895,11442,18859,0,542,18859,0,30843,2200,34273,0.610631971,0.055042844,0,0,0.334325185,-12649.77746,-10198.88669,-2450.890769,
3896,3590,3187,1249,2944,3590,1249,10970,5000,17130,0.779008224,0.055225601,0,0,0.165766175,-8433.78961,-10955.30789,2521.518283,
3897,10863,193,481,7057,10863,193,18594,5800,25574,0.220408514,0.238727487,0,0,0.540864,288.1235573,-398.2891438,686.4127011,
3898,11986,9447,4496,10,11986,10,25939,3000,30149,0.325103713,0.508461027,0,0,0.16643526,-7965.019602,-9277.123535,1312.103933,
3899,11440,10018,142,0,11440,0,21600,2600,25400,0.468217218,0.491186129,0,0,0.040596654,-10926.15011,-11971.65409,1045.503973,
3900,2673,12330,1707,265,12330,265,16975,4200,22355,0.20213625,0.418949978,0,0,0.378913772,-619.2581019,-3705.946071,3086.687969,
3901,10649,218,812,2451,10649,218,14130,3400,18700,0.364116728,0.317864903,0,0,0.31801837,-2908.460416,-2779.539582,-128.9208336,
3902,1464,16097,5904,0,16097,0,23465,4600,29265,0.050856703,0.488767304,0,0,0.460375993,3968.990214,1992.666752,1976.323461,
3903,2691,15741,5929,0,15741,0,24361,3800,29371,0.330721431,0.233418245,0,0,0.435860324,-2082.816758,278.5822478,-2361.399006,
3904,2516,12322,291,95,12322,95,15224,3800,20204,0.575474232,0.065941766,0,0,0.358584002,-4627.191825,-5839.305839,1212.114014,
3905,8629,18085,4269,0,18085,0,30983,3000,35243,0.073442548,0.245436232,0,0,0.681121221,9306.29812,12763.44288,-3457.144763,
3906,2887,15704,0,9934,15704,0,28525,3000,32735,0.351771126,0.425960622,0,0,0.222268252,-7821.652588,-6813.172377,-1008.480211,
3907,9679,1140,13720,0,13720,0,24539,3000,28719,0.201320521,0.517132573,0,0,0.281546906,-2628.778422,-4134.234745,1505.456323,
3908,10649,215,9361,79,10649,79,20304,3400,24904,0.237710257,0.499944922,0,0,0.262344821,-3753.297041,-1755.35159,-1997.945452,
3909,2990,13546,361,7586,13546,361,24483,3800,29493,0.179403015,0.480164346,0,0,0.340432639,-1728.344188,-2973.459401,1245.115213,
3910,12756,123,14443,0,14443,0,27322,4600,33132,0.567588676,0.030646877,0,0,0.401764448,-9845.949507,-6520.305966,-3325.643541,
3911,10906,9251,4365,0,10906,0,24522,4600,30342,0.468353461,0.184497486,0,0,0.347149053,-8547.644432,-9800.289715,1252.645283,
3912,8661,18163,0,3353,18163,0,30177,3000,34407,0.356960282,0.477357923,0,0,0.165681795,-9194.785747,-8266.190707,-928.5950396,
3913,2692,12342,420,308,12342,308,15762,3800,20752,0.492381766,0.029480504,0,0,0.47813773,-2119.037866,-5944.596153,3825.558288,
3914,10655,150,7388,1516,10655,150,19709,4200,25079,0.291416492,0.487923579,0,0,0.220659928,-5474.774139,-6558.907275,1084.133136,
3915,1099,3576,11866,362,11866,362,16903,3800,21883,0.221639957,0.43058182,0,0,0.347778223,-1381.750445,-2513.607549,1131.857104,
3916,11973,716,7126,1123,11973,716,20938,4200,26328,0.554960635,0.230296522,0,0,0.214742843,-10169.65097,-13291.24799,3121.597017,
3917,8616,3852,19348,0,19348,0,31816,2600,35626,0.02966568,0.084069846,0,0,0.886264474,15985.02016,18856.27018,-2871.250023,
3918,8011,9852,236,215,9852,215,18314,2600,22104,0.396908315,0.493746617,0,0,0.109345069,-7498.961655,-8846.050486,1347.088831,
3919,11968,19194,0,0,19194,0,31162,3000,35382,0.334085719,0.452743706,0,0,0.213170575,-7677.414273,-6051.254942,-1626.159331,
3920,5895,2507,13876,3554,13876,2507,25832,3800,30822,0.134637441,0.214210029,0,0,0.65115253,3111.00063,768.2274254,2342.773204,
3921,10640,9994,131,11,10640,11,20776,3400,25376,0.400202452,0.419807423,0,0,0.179990125,-7828.836348,-7849.504522,20.66817433,
3922,10145,755,19365,0,19365,0,30265,4200,35665,0.258951402,0.083506708,0,0,0.657541891,4545.406372,7450.999461,-2905.593089,
3923,10724,17241,977,0,17241,0,28942,3400,33562,0.095003443,0.207413332,0,0,0.697583225,8572.237418,12822.81051,-4250.573092,
3924,8060,1772,3249,346,8060,346,13427,3000,17607,0.108727347,0.682174366,0,0,0.209098287,-1893.421001,-4034.898572,2141.477571,
3925,2967,12082,1671,136,12082,136,16856,5400,23426,0.273413418,0.318528364,0,0,0.408058218,-1454.046272,-2403.30719,949.2609178,
3926,9613,1145,7571,1559,9613,1145,19888,3000,24068,0.570929798,0.310143362,0,0,0.11892684,-11278.00944,-12907.78573,1629.776297,
3927,9729,3550,419,270,9729,270,13968,3000,18128,0.554329569,0.055356697,0,0,0.390313734,-4216.967901,-5906.197257,1689.229356,
3928,8127,1933,10210,206,10210,206,20476,2600,24276,0.313971425,0.549014864,0,0,0.137013711,-6485.632375,-7124.071415,638.4390403,
3929,9736,18579,0,0,18579,0,28315,2600,32115,0.194767804,0.427626127,0,0,0.377606068,388.864835,2366.354223,-1977.489388,
3930,2719,16200,7046,0,16200,0,25965,3400,30585,0.427374325,0.301411824,0,0,0.27121385,-7727.910185,-8289.08662,561.1764349,
3931,2316,16359,117,93,16359,93,18885,5000,25075,0.171664529,0.211144999,0,0,0.617190472,5741.610601,2044.637554,3696.973047,
3932,8788,8661,1661,177,8788,177,19287,3400,23877,0.36101906,0.492606745,0,0,0.146374194,-7377.409369,-8085.055864,707.6464951,
3933,1188,3085,13770,320,13770,320,18363,3400,22943,0.171738525,0.675793062,0,0,0.152468413,-3400.6308,-4027.314245,626.6834452,
3934,8611,17498,4204,0,17498,0,30313,3000,34543,0.015564249,0.54914938,0,0,0.435286372,5497.393721,984.3142375,4513.079484,
3935,10737,17247,2406,0,17247,0,30390,3400,35050,0.325835266,0.290819361,0,0,0.383345373,-4279.361899,-1503.564454,-2775.797445,
3936,11369,18864,0,0,18864,0,30233,3000,34463,0.372085915,0.241154679,0,0,0.386759406,-4676.908071,-2493.21999,-2183.688081,
3937,9749,18663,0,0,18663,0,28412,3000,32592,0.179820467,0.364392319,0,0,0.455787214,2304.120697,4713.357037,-2409.236341,
3938,11993,9422,96,0,11993,0,21511,3000,25731,0.342786165,0.30729028,0,0,0.349923555,-4098.910838,-5128.026717,1029.115879,
3939,9711,14035,0,0,14035,0,23746,3000,27946,0.56765821,0.361368296,0,0,0.070973495,-13567.60374,-10995.46537,-2572.138371,
3940,10744,17235,0,0,17235,0,27979,3400,32609,0.120094837,0.289499534,0,0,0.590405629,5831.209159,9564.913255,-3733.704096,
3941,8628,18166,0,2931,18166,0,29725,2600,33565,0.249047349,0.442784157,0,0,0.308168493,-2955.982412,-1415.179534,-1540.802878,
3942,8668,18264,1909,0,18264,0,28841,3000,33051,0.189416705,0.512779007,0,0,0.297804287,-1562.206719,-46.3237477,-1515.882971,
3943,1545,2974,1971,1538,2974,1538,8028,4600,13788,0.314557828,0.036902719,0,0,0.648539454,-1763.720089,-2053.923571,290.2034815,
3944,10830,241,796,2045,10830,241,13912,4600,19682,0.494144347,0.219051214,0,0,0.28680444,-4845.199519,-6735.190119,1889.990601,
3945,10833,1336,7345,135,10833,135,19649,3400,24239,0.233466349,0.367522464,0,0,0.399011187,-1568.334994,-3486.264083,1917.929089,
3946,9809,824,2625,439,9809,439,13697,4200,19067,0.517855447,0.355543845,0,0,0.126600708,-7400.101574,-10921.47135,3521.369781,
3947,11413,7648,286,142,11413,142,19489,3000,23689,0.3287475,0.221447005,0,0,0.449805495,-2001.5433,-3489.470405,1487.927105,
3948,2512,12406,6976,0,12406,0,21894,3800,26894,0.063252547,0.413703305,0,0,0.523044148,3531.961881,813.4991758,2718.462705,
3949,1534,5739,1220,729,5739,729,9222,4600,14972,0.364995378,0.300633327,0,0,0.334371295,-3073.700497,-4552.211896,1478.5114,
3950,11978,1059,2122,287,11978,287,15446,3400,20026,0.386614165,0.478577322,0,0,0.134808513,-6022.758964,-8497.266579,2474.507615,
3951,8136,17909,2435,0,17909,0,28480,2600,32300,0.2406988,0.477949181,0,0,0.281352019,-3059.036381,-1558.99581,-1500.040571,
3952,8204,4011,524,566,8204,524,13305,3400,17885,0.037585775,0.47421704,0,0,0.488197185,1636.937708,-1921.145132,3558.082841,
3953,8717,13814,78,549,13814,78,23158,3400,27758,0.339685474,0.579324081,0,0,0.080990445,-8723.653335,-9421.941132,698.2877972,
3954,2345,15226,6741,0,15226,0,24312,2600,28112,0.418232201,0.363481156,0,0,0.218286643,-7789.479863,-7289.577894,-499.9019689,
3955,8214,1534,3124,489,8214,489,13361,3400,17941,0.485930553,0.20966979,0,0,0.304399657,-4853.908061,-8093.483373,3239.575312,
3956,8824,3786,19415,0,19415,0,32025,3000,36235,0.13954209,0.439069348,0,0,0.421388563,2395.215479,4769.95789,-2374.742411,
3957,5916,2127,1169,306,5916,306,9518,4600,15258,0.367959276,0.171047238,0,0,0.460993485,-1702.880234,-3346.83883,1643.958596,
3958,8847,1440,18716,0,18716,0,29003,3000,33203,0.130791361,0.318140549,0,0,0.55106809,5566.026866,8493.751656,-2927.72479,
3959,11578,7587,1509,57,11578,57,20731,3000,24911,0.733040837,0.207962044,0,0,0.058997119,-15140.84992,-16828.28756,1687.437646,
3960,8955,1317,236,487,8955,236,10995,3000,15175,0.288077869,0.359172688,0,0,0.352749443,-1169.311837,-3715.38036,2546.068523,
3961,2586,15658,245,7192,15658,245,25681,3000,29901,0.358352989,0.3867768,0,0,0.254870211,-6434.878935,-4878.482464,-1556.396471,
3962,2416,3291,13630,162,13630,162,19499,3800,24479,0.274714432,0.149325348,0,0,0.57596022,1832.939206,-2271.812682,4104.751887,
3963,8893,1744,2907,258,8893,258,13802,3400,18382,0.466251305,0.400916808,0,0,0.132831887,-6651.314316,-9841.03647,3189.722153,
3964,9020,18503,0,0,18503,0,27523,3000,31713,0.344170107,0.072218424,0,0,0.583611469,1109.313874,4294.800603,-3185.486729,
3965,5726,16880,5367,0,16880,0,27973,5400,34583,0.524944843,0.127292551,0,0,0.347762606,-9501.429098,-10679.70609,1178.276993,
3966,9030,1028,2975,369,9030,369,13402,3800,18382,0.739844644,0.004170848,0,0,0.255984508,-7714.165315,-12194.76592,4480.600605,
3967,8327,308,18349,3807,18349,308,30791,2200,34221,0.23977788,0.372796007,0,0,0.387426113,-1213.597418,1107.045829,-2320.643247,
3968,9849,18586,0,1509,18586,0,29944,3400,34584,0.452060067,0.175018169,0,0,0.372921764,-7200.424507,-4829.955909,-2370.468598,
3969,10822,216,637,657,10822,216,12332,3000,16512,0.370230564,0.456574849,0,0,0.173194588,-4098.506063,-6555.119884,2456.613821,
3970,5866,17234,3474,0,17234,0,26574,3800,31564,0.394565586,0.117483245,0,0,0.487951169,-2522.271759,403.2095402,-2925.481299,
3971,2431,15244,7980,0,15244,0,25655,2600,29475,0.173233278,0.735392265,0,0,0.091374457,-4963.407414,-5336.796134,373.3887199,
3972,9016,1351,1287,548,9016,548,12202,3400,16792,0.149848866,0.392220657,0,0,0.457930477,715.7491813,-1795.03219,2510.781371,
3973,13707,274,8661,0,13707,0,22642,5000,28862,0.383804814,0.09732244,0,0,0.518872746,-2064.532068,1633.576111,-3698.108178,
3974,12155,9361,0,65,12155,0,21581,3000,25791,0.401946177,0.28997346,0,0,0.308080363,-5799.604006,-6309.53573,509.9317238,
3975,9087,13778,25,3062,13778,25,25952,4200,31362,0.581540491,0.380927549,0,0,0.03753196,-16175.85748,-14524.48632,-1651.371159,
3976,10823,312,692,7257,10823,312,19084,3400,23674,0.730852079,0.267470098,0,0,0.001677823,-14839.34382,-20730.7599,5891.416079,
3977,9829,18616,0,0,18616,0,28445,3400,33055,0.349060521,0.004938953,0,0,0.646000525,2080.126807,5829.866372,-3749.739565,
3978,9084,13807,77,0,13807,0,22968,2600,26768,0.524565588,0.288030304,0,0,0.187404108,-10209.61271,-9001.601824,-1208.010884,
3979,8328,3860,19332,0,19332,0,31520,3000,35730,0.064669437,0.103725799,0,0,0.831604764,13727.02525,17589.93739,-3862.912138,
3980,8333,17349,3432,0,17349,0,29114,3000,33354,0.363030104,0.239960354,0,0,0.397009541,-4401.420985,-6014.953232,1613.532246,
3981,12147,19330,0,0,19330,0,31477,3400,36137,0.372579503,0.485736938,0,0,0.141683559,-10640.4474,-9152.76149,-1487.685907,
3982,11569,18936,0,0,18936,0,30505,2600,34315,0.458096125,0.488015256,0,0,0.053888619,-14222.62706,-13220.65776,-1001.969301,
3983,10832,9743,4633,15,10832,15,25223,3400,29833,0.606376953,0.047470515,0,0,0.346152532,-11711.7137,-8689.275375,-3022.43833,
3984,9120,3712,19335,0,19335,0,32167,2600,35997,0.050015202,0.640281843,0,0,0.309702956,2714.534871,3751.105909,-1036.571038,
3985,8349,17940,2329,0,17940,0,28618,2600,32428,0.169002342,0.492293607,0,0,0.338704051,-40.12170687,1550.384462,-1590.506169,
