Mon Jan 16 15:04:15 JST 2023,,,,,,,,,,,,,,,,,,,
SCE-5000_SEED(0),,,,,,,,,,,,,,,,,,,
VisitorId,sumWaitingTime,waitingTime[0],waitingTime[1],waitingTime[2],waitingTime[3],movingTime,travelTime,,,,,,,,,,,,
1341,23672,959,3501,7972,11240,5000,29882,,,,,,,,,,,,
1342,18063,3151,3426,7518,3968,3800,23043,,,,,,,,,,,,
1343,16588,1476,7688,4855,2569,2600,20378,,,,,,,,,,,,
1344,9517,984,627,3516,4390,3400,14077,,,,,,,,,,,,
1345,18119,595,1517,3945,12062,2200,21549,,,,,,,,,,,,
1346,9259,1009,577,3461,4212,4600,15019,,,,,,,,,,,,
1347,23187,4252,4220,11635,3080,3000,27427,,,,,,,,,,,,
1348,25041,1044,10848,9340,3809,3400,29651,,,,,,,,,,,,
1349,25849,5132,8125,8106,4486,6200,33289,,,,,,,,,,,,
1350,22581,5197,1309,11936,4139,4200,27981,,,,,,,,,,,,
1351,13902,2988,2283,7586,1045,3800,18862,,,,,,,,,,,,
1352,20494,3202,2025,7625,7642,3400,25104,,,,,,,,,,,,
1353,25104,2341,15289,523,6951,2600,28934,,,,,,,,,,,,
1354,15171,561,5662,4745,4203,2600,18921,,,,,,,,,,,,
1355,14320,1487,7703,3935,1195,2600,18120,,,,,,,,,,,,
1356,19908,2872,10907,3952,2177,4200,25288,,,,,,,,,,,,
1357,13003,3202,2596,4202,3003,5000,19183,,,,,,,,,,,,
1358,8121,868,2944,2356,1953,3000,12291,,,,,,,,,,,,
1359,20566,1028,7057,8217,4264,4200,25986,,,,,,,,,,,,
1360,15244,3203,940,3630,7471,3800,20234,,,,,,,,,,,,
1361,20948,5383,3498,8916,3151,4200,26358,,,,,,,,,,,,
1362,16013,5390,1655,4673,4295,3800,20983,,,,,,,,,,,,
1363,17543,1485,11330,1281,3447,2600,21363,,,,,,,,,,,,
1364,26436,2359,15344,2396,6337,3000,30676,,,,,,,,,,,,
1365,20990,4316,3306,11659,1709,4200,26420,,,,,,,,,,,,
1366,15144,1484,7838,3309,2513,6600,22954,,,,,,,,,,,,
1367,36753,587,5918,30248,0,2600,40583,,,,,,,,,,,,
1368,14204,595,5865,4766,2978,2600,17954,,,,,,,,,,,,
1369,8729,921,1383,4580,1845,3400,13299,,,,,,,,,,,,
1370,15406,1480,3236,7345,3345,2600,19236,,,,,,,,,,,,
1371,15029,634,3010,4081,7304,5000,21189,,,,,,,,,,,,
1372,9263,956,3001,1366,3940,3400,13813,,,,,,,,,,,,
1373,31780,931,3102,26216,1531,3000,36010,,,,,,,,,,,,
1374,9589,982,3157,3458,1992,3400,14139,,,,,,,,,,,,
1375,16430,4279,3642,4578,3931,5800,23400,,,,,,,,,,,,
1376,20625,2354,15526,2179,566,3800,25635,,,,,,,,,,,,
1377,15648,1495,3271,3510,7372,2600,19488,,,,,,,,,,,,
1378,27652,1515,9840,9301,6996,3000,31902,,,,,,,,,,,,
1379,15440,1006,7575,4140,2719,3400,20030,,,,,,,,,,,,
1380,7209,665,934,1713,3897,3000,11389,,,,,,,,,,,,
1381,19944,625,7034,4803,7482,5800,26934,,,,,,,,,,,,
1382,10489,1722,1370,2792,4605,3800,15479,,,,,,,,,,,,
1383,15211,1721,3298,2728,7464,2200,18641,,,,,,,,,,,,
1384,22672,2864,11482,7955,371,4600,28462,,,,,,,,,,,,
1385,8893,1734,1356,1070,4733,3800,13863,,,,,,,,,,,,
1386,21689,2361,15600,463,3265,2600,25509,,,,,,,,,,,,
1387,31766,7057,4202,450,20057,8600,41556,,,,,,,,,,,,
1388,21348,5481,4300,8574,2993,4600,27168,,,,,,,,,,,,
1389,21119,1053,7519,8346,4201,4200,26539,,,,,,,,,,,,
1390,12062,662,3462,4711,3227,3800,17052,,,,,,,,,,,,
1391,15685,3346,3304,1756,7279,3400,20255,,,,,,,,,,,,
1392,17824,2851,10920,3338,715,3800,22804,,,,,,,,,,,,
1393,21622,2373,15624,456,3169,3400,26232,,,,,,,,,,,,
1394,15347,5542,4373,4835,597,4600,21117,,,,,,,,,,,,
1395,22289,5590,3029,11204,2466,6200,29719,,,,,,,,,,,,
1396,25359,5631,7848,4137,7743,3000,29579,,,,,,,,,,,,
1397,15197,3349,3017,4070,4761,5400,21767,,,,,,,,,,,,
1398,14575,1748,3699,1765,7363,3400,19195,,,,,,,,,,,,
1399,22174,5638,1496,11881,3159,3400,26784,,,,,,,,,,,,
1400,19819,3422,3407,1790,11200,6600,27609,,,,,,,,,,,,
1401,11637,1742,3375,3469,3051,2200,15047,,,,,,,,,,,,
1402,22237,629,6282,12104,3222,3000,26457,,,,,,,,,,,,
1403,19559,475,1199,10290,7595,3800,24569,,,,,,,,,,,,
1404,13202,953,3163,1644,7442,4200,18562,,,,,,,,,,,,
1405,25714,657,9570,4291,11196,3400,30354,,,,,,,,,,,,
1406,20703,3428,2884,3031,11360,3000,24903,,,,,,,,,,,,
1407,19763,4363,3602,8417,3381,2600,23563,,,,,,,,,,,,
1408,22645,3508,11264,7300,573,3400,27255,,,,,,,,,,,,
1409,23043,2547,16662,3231,603,2600,26863,,,,,,,,,,,,
1410,26006,1010,11378,11384,2234,3400,30646,,,,,,,,,,,,
1411,15691,3550,5748,3027,3366,3800,20691,,,,,,,,,,,,
1412,15373,3552,2986,8023,812,3400,19953,,,,,,,,,,,,
1413,23972,995,12927,7569,2481,4200,29382,,,,,,,,,,,,
1414,12980,1052,3039,4200,4689,5000,19150,,,,,,,,,,,,
1415,25319,5920,7994,601,10804,5400,31949,,,,,,,,,,,,
1416,19767,997,9824,1423,7523,3400,24367,,,,,,,,,,,,
1417,7132,688,663,2953,2828,3000,11312,,,,,,,,,,,,
1418,36531,1113,5718,29700,0,3400,41181,,,,,,,,,,,,
1419,15366,3592,3466,4853,3455,4600,21136,,,,,,,,,,,,
1420,10374,585,1154,4476,4159,3000,14554,,,,,,,,,,,,
1421,16247,1772,3707,7308,3460,3000,20487,,,,,,,,,,,,
1422,11103,1772,1496,4000,3835,2600,14923,,,,,,,,,,,,
1423,28382,1110,10081,11508,5683,4600,34232,,,,,,,,,,,,
1424,14223,1948,3807,7444,1024,3400,18843,,,,,,,,,,,,
1425,24139,2570,16938,4111,520,3000,28339,,,,,,,,,,,,
1426,19333,915,2016,5008,11394,3800,24353,,,,,,,,,,,,
1427,22982,1009,13157,1005,7811,4200,28382,,,,,,,,,,,,
1428,21429,3665,2290,4094,11380,2600,25229,,,,,,,,,,,,
1429,13160,2984,5127,3827,1222,3800,18130,,,,,,,,,,,,
1430,22012,4369,4853,3850,8940,3400,26642,,,,,,,,,,,,
1431,22388,687,8769,8800,4132,2600,26188,,,,,,,,,,,,
1432,12695,1772,2032,1346,7545,3800,17685,,,,,,,,,,,,
1433,18620,3665,3429,4315,7211,3400,23200,,,,,,,,,,,,
1434,22920,2991,5398,3155,11376,4600,28720,,,,,,,,,,,,
1435,23432,2552,17042,3271,567,2600,27252,,,,,,,,,,,,
1436,12941,1839,3759,4227,3116,4600,18741,,,,,,,,,,,,
1437,17406,686,685,7749,8286,2600,21216,,,,,,,,,,,,
1438,13561,2989,5107,2003,3462,3800,18531,,,,,,,,,,,,
1439,18485,3656,3431,4193,7205,3000,22665,,,,,,,,,,,,
1440,22687,3737,3363,4208,11379,2600,26477,,,,,,,,,,,,
1441,26389,1980,12129,4778,7502,2600,30219,,,,,,,,,,,,
1442,17421,489,910,7756,8266,2600,21231,,,,,,,,,,,,
1443,22061,1893,13718,4729,1721,3000,26261,,,,,,,,,,,,
1444,21328,1016,9855,7323,3134,3400,25938,,,,,,,,,,,,
1445,16352,645,6542,4854,4311,3000,20532,,,,,,,,,,,,
1446,32741,643,3215,27754,1129,3800,37781,,,,,,,,,,,,
1447,20723,683,1067,9777,9196,4200,26153,,,,,,,,,,,,
1448,9144,850,634,2836,4824,4600,14894,,,,,,,,,,,,
1449,14693,1088,7381,2005,4219,4200,20053,,,,,,,,,,,,
1450,11645,3826,2702,4118,999,5800,18615,,,,,,,,,,,,
1451,7640,701,663,3410,2866,2600,11400,,,,,,,,,,,,
1452,18644,704,1067,8380,8493,2600,22484,,,,,,,,,,,,
1453,19099,3845,3483,3181,8590,2600,22879,,,,,,,,,,,,
1454,8627,1911,1928,1060,3728,2600,12407,,,,,,,,,,,,
1455,21158,2197,13450,3345,2166,3000,25388,,,,,,,,,,,,
1456,14512,921,2971,7494,3126,3000,18682,,,,,,,,,,,,
1457,18543,770,2879,3206,11688,3800,23563,,,,,,,,,,,,
1458,36169,1065,3314,3422,28368,3000,40379,,,,,,,,,,,,
1459,21156,6371,2034,8522,4229,5400,27746,,,,,,,,,,,,
1460,13403,4346,1132,4895,3030,3800,18373,,,,,,,,,,,,
1461,15963,4408,6741,4238,576,3800,20963,,,,,,,,,,,,
1462,24475,4432,7494,1196,11353,4200,29895,,,,,,,,,,,,
1463,16942,4453,3726,8295,468,3400,21532,,,,,,,,,,,,
1464,13261,3057,4153,1839,4212,6600,21021,,,,,,,,,,,,
1465,22311,4497,5016,4289,8509,4600,28131,,,,,,,,,,,,
1466,20554,4509,3219,8664,4162,3800,25554,,,,,,,,,,,,
1467,24836,4538,6560,11300,2438,3400,29486,,,,,,,,,,,,
1468,20613,2492,7819,2974,7328,3800,25633,,,,,,,,,,,,
1469,24885,4538,6613,11267,2467,3400,29535,,,,,,,,,,,,
1470,14348,2165,2024,2541,7618,2200,17758,,,,,,,,,,,,
1471,18780,3877,3458,8073,3372,3800,23770,,,,,,,,,,,,
1472,17171,555,2958,6492,7166,3400,21751,,,,,,,,,,,,
1473,16292,2508,2236,6877,4671,3000,20492,,,,,,,,,,,,
1474,13709,4573,1374,4676,3086,3800,18679,,,,,,,,,,,,
1475,18810,3955,3063,7389,4403,4600,24600,,,,,,,,,,,,
1476,12326,735,2926,1195,7470,3400,16886,,,,,,,,,,,,
1477,10685,773,646,1809,7457,3000,14875,,,,,,,,,,,,
1478,22591,4575,7038,9337,1641,4200,28011,,,,,,,,,,,,
1479,8607,771,3010,2858,1968,4200,13967,,,,,,,,,,,,
1480,19003,4583,7452,3007,3961,2600,22803,,,,,,,,,,,,
1481,18788,4595,2748,8240,3205,5000,25008,,,,,,,,,,,,
1482,18615,4046,3771,7440,3358,3400,23205,,,,,,,,,,,,
1483,17390,4597,3968,8230,595,3800,22380,,,,,,,,,,,,
1484,27421,800,1360,18245,7016,3000,31661,,,,,,,,,,,,
1485,20335,4602,3979,8487,3267,5000,26545,,,,,,,,,,,,
1486,19308,4045,2311,4825,8127,3800,24288,,,,,,,,,,,,
1487,12619,4046,3715,3764,1094,4600,18389,,,,,,,,,,,,
1488,27476,821,1353,18302,7000,3000,31716,,,,,,,,,,,,
1489,14778,556,6398,3213,4611,3400,19328,,,,,,,,,,,,
1490,14440,861,3186,7399,2994,3400,19030,,,,,,,,,,,,
1491,18119,4701,1186,7447,4785,3400,22709,,,,,,,,,,,,
1492,24890,1146,12407,9035,2302,3400,29510,,,,,,,,,,,,
1493,18113,4715,1200,3190,9008,3800,23103,,,,,,,,,,,,
1494,13099,797,1992,2351,7959,3000,17289,,,,,,,,,,,,
1495,19459,4041,3909,8260,3249,5000,25649,,,,,,,,,,,,
1496,26059,4760,3279,11747,6273,3000,30309,,,,,,,,,,,,
1497,24270,840,11396,4314,7720,3400,28900,,,,,,,,,,,,
1498,20088,2925,2023,7561,7579,3400,24678,,,,,,,,,,,,
1499,9900,844,3236,3974,1846,3000,14080,,,,,,,,,,,,
1500,14555,882,1602,3368,8703,5400,21155,,,,,,,,,,,,
1501,15982,790,2910,11487,795,2600,19782,,,,,,,,,,,,
1502,17277,837,2413,11469,2558,3000,21497,,,,,,,,,,,,
1503,21948,4806,3739,4557,8846,3800,26938,,,,,,,,,,,,
1504,21663,903,10039,8047,2674,5000,27903,,,,,,,,,,,,
1505,18327,2487,3780,8434,3626,4200,23747,,,,,,,,,,,,
1506,18268,6821,4738,3491,3218,6200,25638,,,,,,,,,,,,
1507,22915,4840,4315,11419,2341,4200,28335,,,,,,,,,,,,
1508,16317,1128,7029,4644,3516,3800,21307,,,,,,,,,,,,
1509,13202,4845,3296,4305,756,5400,19782,,,,,,,,,,,,
1510,20215,4093,2934,1862,11326,3000,24415,,,,,,,,,,,,
1511,10839,2131,2169,4716,1823,3400,15399,,,,,,,,,,,,
1512,29009,2136,13735,8665,4473,2600,32859,,,,,,,,,,,,
1513,9444,2143,931,3304,3066,4200,14834,,,,,,,,,,,,
1514,21643,2150,3524,7440,8529,5400,28253,,,,,,,,,,,,
1515,10447,772,2074,4432,3169,4600,16207,,,,,,,,,,,,
1516,20545,4854,7942,4721,3028,5000,26755,,,,,,,,,,,,
1517,24696,4855,7341,4696,7804,2600,28506,,,,,,,,,,,,
1518,10108,823,2939,2516,3830,3000,14298,,,,,,,,,,,,
1519,10642,909,659,1982,7092,3000,14832,,,,,,,,,,,,
1520,14838,2143,928,7418,4349,3800,19828,,,,,,,,,,,,
1521,22172,4875,12038,3582,1677,3000,26392,,,,,,,,,,,,
1522,15616,2139,4557,8387,533,3800,20626,,,,,,,,,,,,
1523,15676,900,3304,4206,7266,4200,21056,,,,,,,,,,,,
1524,11599,2692,929,3312,4666,4200,16979,,,,,,,,,,,,
1525,28959,983,1201,16499,10276,2200,32409,,,,,,,,,,,,
1526,21310,4933,3362,4339,8676,4600,27120,,,,,,,,,,,,
1527,12638,2693,4175,4265,1505,3000,16838,,,,,,,,,,,,
1528,17308,2692,2390,4847,7379,5000,23518,,,,,,,,,,,,
1529,19568,4217,3585,4257,7509,4200,24948,,,,,,,,,,,,
1530,10456,865,2947,3620,3024,4600,16246,,,,,,,,,,,,
1531,18976,4953,7093,4359,2571,3000,23186,,,,,,,,,,,,
1532,12195,983,680,5785,4747,5000,18375,,,,,,,,,,,,
1533,14997,879,3680,7876,2562,4200,20377,,,,,,,,,,,,
1534,29838,2168,14023,8614,5033,2600,33688,,,,,,,,,,,,
1535,23599,5016,7435,3033,8115,2600,27419,,,,,,,,,,,,
1536,9032,877,2958,1239,3958,2600,12812,,,,,,,,,,,,
1537,16993,3079,3548,3124,7242,4600,22763,,,,,,,,,,,,
1538,19014,2723,4311,7411,4569,3800,24034,,,,,,,,,,,,
1539,17070,2743,3324,7373,3630,5800,24090,,,,,,,,,,,,
1540,18650,2747,4405,4241,7257,3000,22880,,,,,,,,,,,,
1541,13015,2925,4626,4297,1167,3000,17215,,,,,,,,,,,,
1542,18773,5063,4342,7203,2165,4200,24173,,,,,,,,,,,,
1543,19659,5105,6246,4865,3443,4200,25059,,,,,,,,,,,,
1544,23067,2894,7877,4301,7995,2600,26847,,,,,,,,,,,,
1545,27497,968,7523,8207,10799,3000,31737,,,,,,,,,,,,
1546,14025,2174,7669,3041,1141,3000,18215,,,,,,,,,,,,
1547,27739,7296,11919,7283,1241,4200,33189,,,,,,,,,,,,
1548,21014,5123,4584,8560,2747,5000,27224,,,,,,,,,,,,
1549,15278,2916,4663,2991,4708,3000,19478,,,,,,,,,,,,
1550,16830,4933,2836,1864,7197,3800,21810,,,,,,,,,,,,
1551,15099,904,3038,6987,4170,3000,19279,,,,,,,,,,,,
1552,18972,958,10584,4228,3202,5000,25192,,,,,,,,,,,,
1553,26706,2346,15202,6901,2257,4600,32536,,,,,,,,,,,,
1554,12135,4223,2505,3844,1563,3000,16305,,,,,,,,,,,,
1555,20607,5119,2871,4600,8017,4200,26007,,,,,,,,,,,,
1556,11358,2931,3951,2989,1487,4200,16758,,,,,,,,,,,,
1557,10445,2016,1553,4889,1987,2600,14235,,,,,,,,,,,,
1558,20106,5283,2823,8757,3243,3400,24716,,,,,,,,,,,,
1559,26059,5300,2844,11577,6338,3000,30299,,,,,,,,,,,,
1560,21916,5336,4566,8725,3289,2600,25716,,,,,,,,,,,,
1561,27442,5334,4566,11215,6327,5000,33662,,,,,,,,,,,,
1562,8312,2006,1573,2948,1785,2600,12092,,,,,,,,,,,,
1563,17583,5375,4580,4285,3343,4200,22973,,,,,,,,,,,,
1564,9595,2314,2025,1398,3858,3000,13775,,,,,,,,,,,,
1565,17101,4227,6500,3066,3308,3800,22101,,,,,,,,,,,,
1566,13477,2937,4030,1840,4670,4200,18867,,,,,,,,,,,,
1567,12183,2336,3708,4996,1143,4600,17963,,,,,,,,,,,,
1568,17113,4241,3721,1889,7262,3000,21283,,,,,,,,,,,,
1569,13190,2362,2127,7449,1252,2600,16980,,,,,,,,,,,,
1570,17873,4276,2518,3842,7237,3000,22073,,,,,,,,,,,,
1571,12828,2927,3756,1915,4230,4600,18598,,,,,,,,,,,,
1572,22774,4277,6875,4298,7324,3800,27784,,,,,,,,,,,,
1573,23201,7563,8314,3609,3715,4600,28991,,,,,,,,,,,,
1574,20905,7578,8303,3334,1690,4200,26315,,,,,,,,,,,,
1575,12172,4276,3553,3028,1315,3800,17132,,,,,,,,,,,,
1576,36142,1003,5295,29844,0,3400,40802,,,,,,,,,,,,
1577,21140,5380,7727,4811,3222,4200,26550,,,,,,,,,,,,
1578,23904,2857,10924,8716,1407,4200,29294,,,,,,,,,,,,
1579,35927,1040,5508,4322,25057,3400,40567,,,,,,,,,,,,
1580,15267,1223,1656,7704,4684,3000,19457,,,,,,,,,,,,
1581,26374,5379,7675,2623,10697,3800,31414,,,,,,,,,,,,
1582,19058,5398,7512,2843,3305,3000,23268,,,,,,,,,,,,
1583,19949,1035,7632,3068,8214,3400,24549,,,,,,,,,,,,
1584,24607,2342,15508,4265,2492,3400,29227,,,,,,,,,,,,
1585,18931,5461,7991,1017,4462,4600,24711,,,,,,,,,,,,
1586,12162,1251,2766,4682,3463,5800,19142,,,,,,,,,,,,
1587,16966,2495,3635,8331,2505,4600,22756,,,,,,,,,,,,
1588,19506,5501,7694,2730,3581,3000,23706,,,,,,,,,,,,
1589,16586,948,3501,3161,8976,5000,22786,,,,,,,,,,,,
1590,9464,2023,2235,1286,3920,3000,13644,,,,,,,,,,,,
1591,21699,1472,11307,7386,1534,5800,28719,,,,,,,,,,,,
1592,14519,443,7426,3071,3579,3400,19089,,,,,,,,,,,,
1593,10216,448,1647,4178,3943,3800,15196,,,,,,,,,,,,
1594,20709,5559,7768,4141,3241,3800,25719,,,,,,,,,,,,
1595,17865,2390,3810,8318,3347,3000,22095,,,,,,,,,,,,
1596,28400,2396,15811,8436,1757,2600,32240,,,,,,,,,,,,
1597,8865,974,3163,1665,3063,4600,14605,,,,,,,,,,,,
1598,19117,5589,1497,8359,3672,3000,23307,,,,,,,,,,,,
1599,18989,2007,3520,1859,11603,3400,23609,,,,,,,,,,,,
1600,14959,458,6794,4242,3465,3800,19929,,,,,,,,,,,,
1601,22396,5632,7648,7513,1603,4200,27826,,,,,,,,,,,,
1602,17673,463,2952,2436,11822,2600,21443,,,,,,,,,,,,
1603,9729,2557,2232,1911,3029,4600,15509,,,,,,,,,,,,
1604,27452,5652,12489,8037,1274,3800,32482,,,,,,,,,,,,
1605,21093,5660,3489,8666,3278,3000,25303,,,,,,,,,,,,
1606,16923,2827,2947,8595,2554,5000,23093,,,,,,,,,,,,
1607,18118,2559,4062,4393,7104,2200,21548,,,,,,,,,,,,
1608,34919,5034,29835,0,50,3400,39569,,,,,,,,,,,,
1609,19126,5674,1614,8704,3134,3800,24126,,,,,,,,,,,,
1610,15416,4313,7081,3412,610,3800,20406,,,,,,,,,,,,
1611,19078,4363,5647,8639,429,4200,24478,,,,,,,,,,,,
1612,9282,2034,2280,1821,3147,5000,15452,,,,,,,,,,,,
1613,21275,5780,12037,3115,343,5800,28285,,,,,,,,,,,,
1614,18627,550,3497,3023,11557,3800,23597,,,,,,,,,,,,
1615,21568,2557,3469,8077,7465,3400,26188,,,,,,,,,,,,
1616,15971,2030,3584,3158,7199,3400,20561,,,,,,,,,,,,
1617,18363,4526,3123,7460,3254,4200,23783,,,,,,,,,,,,
1618,19651,2917,7868,1616,7250,2600,23421,,,,,,,,,,,,
1619,18121,2573,4086,4254,7208,2600,21951,,,,,,,,,,,,
1620,19267,5201,1790,4118,8158,4200,24647,,,,,,,,,,,,
1621,19335,919,3159,3553,11704,3000,23525,,,,,,,,,,,,
1622,22757,5912,4741,8982,3122,2600,26557,,,,,,,,,,,,
1623,23957,1030,7691,3802,11434,3800,28987,,,,,,,,,,,,
1624,9657,586,1421,2876,4774,3800,14597,,,,,,,,,,,,
1625,25000,5926,7960,8045,3069,3800,30010,,,,,,,,,,,,
1626,24734,5222,7328,11326,858,4200,30154,,,,,,,,,,,,
1627,20637,914,596,10008,9119,4200,26037,,,,,,,,,,,,
1628,25112,2576,16938,4118,1480,2600,28922,,,,,,,,,,,,
1629,24611,5936,8012,3911,6752,3400,29241,,,,,,,,,,,,
1630,36434,939,5499,29996,0,2600,40274,,,,,,,,,,,,
1631,14956,4406,1484,4813,4253,4600,20706,,,,,,,,,,,,
1632,11316,3090,2651,3883,1692,3000,15506,,,,,,,,,,,,
1633,9615,1027,3549,2021,3018,5400,16165,,,,,,,,,,,,
1634,14072,5281,2040,4262,2489,5000,20232,,,,,,,,,,,,
1635,12444,703,3827,3122,4792,4200,17804,,,,,,,,,,,,
1636,8799,1106,609,2464,4620,3800,13759,,,,,,,,,,,,
1637,18289,4407,1481,4820,7581,4600,24059,,,,,,,,,,,,
1638,22267,5924,4748,4224,7371,3400,26867,,,,,,,,,,,,
1639,19121,4470,7621,4839,2191,4600,24901,,,,,,,,,,,,
1640,19894,1323,3340,12005,3226,5400,26484,,,,,,,,,,,,
1641,25542,4472,5977,4195,10898,3800,30562,,,,,,,,,,,,
1642,26027,5923,4744,9025,6335,2600,29837,,,,,,,,,,,,
1643,23684,4474,3580,4661,10969,5400,30284,,,,,,,,,,,,
1644,18275,2523,7834,7173,745,3400,22875,,,,,,,,,,,,
1645,28694,5920,7952,4888,9934,2600,32514,,,,,,,,,,,,
1646,31611,2073,2019,27002,517,2600,35431,,,,,,,,,,,,
1647,22531,5937,4930,2995,8669,3400,27121,,,,,,,,,,,,
1648,16758,2987,2301,8119,3351,3400,21328,,,,,,,,,,,,
1649,13083,2111,1930,4715,4327,3400,17653,,,,,,,,,,,,
1650,25581,6002,7425,4841,7313,4200,31001,,,,,,,,,,,,
1651,17506,5357,4301,7164,684,4200,22886,,,,,,,,,,,,
1652,16316,1413,7546,3081,4276,3000,20506,,,,,,,,,,,,
1653,20156,6019,2013,4702,7422,4200,25546,,,,,,,,,,,,
1654,13033,2152,2023,1324,7534,2600,16823,,,,,,,,,,,,
1655,26118,6038,11938,7790,352,4600,31938,,,,,,,,,,,,
1656,22226,6088,4241,11344,553,4200,27636,,,,,,,,,,,,
1657,16454,1407,8128,4333,2586,3400,21064,,,,,,,,,,,,
1658,23883,6177,8152,2629,6925,3000,28103,,,,,,,,,,,,
1659,23986,4456,7416,4821,7293,5800,30986,,,,,,,,,,,,
1660,8538,1407,548,3428,3155,3400,13098,,,,,,,,,,,,
1661,27748,4529,6929,11366,4924,3000,31988,,,,,,,,,,,,
1662,10211,1062,4571,3102,1476,5000,16391,,,,,,,,,,,,
1663,27561,6173,8157,7391,5840,3800,32601,,,,,,,,,,,,
1664,17611,2137,7775,7045,654,3000,21811,,,,,,,,,,,,
1665,19778,6190,7424,2648,3516,3800,24788,,,,,,,,,,,,
1666,14111,1148,1977,7413,3573,3000,18311,,,,,,,,,,,,
1667,24810,6292,8118,4447,5953,5000,31030,,,,,,,,,,,,
1668,14137,916,1507,3246,8468,4200,19517,,,,,,,,,,,,
1669,21392,4596,3484,11705,1607,3400,25992,,,,,,,,,,,,
1670,23041,2639,9760,3479,7163,3000,27281,,,,,,,,,,,,
1671,19782,4596,7371,7263,552,3800,24782,,,,,,,,,,,,
1672,35992,5497,4127,26368,0,3800,41022,,,,,,,,,,,,
1673,19990,4605,3978,3865,7542,3000,24180,,,,,,,,,,,,
1674,16717,1419,1782,997,12519,2600,20527,,,,,,,,,,,,
1675,19242,1450,2508,12113,3171,5400,25862,,,,,,,,,,,,
1676,26807,6439,11941,6713,1714,3800,31857,,,,,,,,,,,,
1677,28825,6444,7654,8641,6086,5000,35075,,,,,,,,,,,,
1678,24584,6449,7652,2513,7970,4600,30404,,,,,,,,,,,,
1679,26233,6463,12113,7329,328,4200,31663,,,,,,,,,,,,
1680,23164,6460,8137,8080,487,3400,27774,,,,,,,,,,,,
1681,13461,986,7701,3744,1030,3400,18031,,,,,,,,,,,,
1682,12846,2154,1986,4031,4675,4600,18626,,,,,,,,,,,,
1683,7045,1101,1373,2606,1965,3000,11215,,,,,,,,,,,,
1684,19455,5668,1644,3928,8215,3800,24445,,,,,,,,,,,,
1685,24190,1098,10605,4698,7789,2600,28010,,,,,,,,,,,,
1686,24767,6473,1774,8745,7775,3000,28977,,,,,,,,,,,,
1687,23242,6539,11842,3200,1661,3400,27862,,,,,,,,,,,,
1688,13201,1039,2305,1490,8367,4600,18971,,,,,,,,,,,,
1689,16695,6561,4225,3558,2351,5400,23295,,,,,,,,,,,,
1690,32245,3029,22432,6114,670,3400,36875,,,,,,,,,,,,
1691,25299,6579,8266,3989,6465,3000,29519,,,,,,,,,,,,
1692,16959,684,1336,10745,4194,3000,21149,,,,,,,,,,,,
1693,16784,6628,4008,1431,4717,3800,21764,,,,,,,,,,,,
1694,19903,6642,4261,8407,593,3800,24903,,,,,,,,,,,,
1695,26453,6681,7564,11291,917,3400,31093,,,,,,,,,,,,
1696,24108,4641,3378,4837,11252,4200,29508,,,,,,,,,,,,
1697,23370,6680,11931,3172,1587,3800,28390,,,,,,,,,,,,
1698,12616,1508,2501,7628,979,4200,18006,,,,,,,,,,,,
1699,24836,6717,8368,3600,6151,4600,30656,,,,,,,,,,,,
1700,25302,4638,7269,2573,10822,4600,31122,,,,,,,,,,,,
1701,17666,1052,7606,1863,7145,2600,21446,,,,,,,,,,,,
1702,28889,6720,8202,4763,9204,3000,33109,,,,,,,,,,,,
1703,18445,1505,2394,12276,2270,3800,23455,,,,,,,,,,,,
1704,19074,6726,4238,7531,579,5000,25274,,,,,,,,,,,,
1705,22523,6735,1985,11426,2377,4600,28343,,,,,,,,,,,,
1706,20998,1105,3677,4884,11332,3800,25998,,,,,,,,,,,,
1707,12777,1079,3553,3529,4616,3000,16947,,,,,,,,,,,,
1708,17171,6752,4275,2845,3299,4600,22971,,,,,,,,,,,,
1709,20619,2664,2354,8189,7412,3800,25649,,,,,,,,,,,,
1710,23305,6814,3187,9178,4126,3400,27895,,,,,,,,,,,,
1711,29053,6833,4760,8165,9295,3000,33283,,,,,,,,,,,,
1712,15042,4613,4186,3669,2574,3800,20012,,,,,,,,,,,,
1713,16035,2667,2948,1884,8536,4600,21845,,,,,,,,,,,,
1714,16663,4621,4434,4335,3273,4200,22033,,,,,,,,,,,,
1715,22601,4702,2566,8116,7217,3800,27611,,,,,,,,,,,,
1716,11131,2678,1051,3163,4239,4200,16511,,,,,,,,,,,,
1717,36166,5901,30265,0,0,3400,40776,,,,,,,,,,,,
1718,15784,2695,2261,7430,3398,3000,20004,,,,,,,,,,,,
1719,23157,6917,8378,7417,445,3400,27767,,,,,,,,,,,,
1720,21589,6956,1956,4578,8099,3000,25779,,,,,,,,,,,,
1721,15488,4800,2707,7388,593,3000,19668,,,,,,,,,,,,
1722,24644,6995,8356,2601,6692,3000,28864,,,,,,,,,,,,
1723,20453,7005,8387,3259,1802,3800,25463,,,,,,,,,,,,
1724,17422,1143,2019,5540,8720,3000,21612,,,,,,,,,,,,
1725,27189,7012,1976,7337,10864,2600,31019,,,,,,,,,,,,
1726,26109,7025,7523,807,10754,3400,30739,,,,,,,,,,,,
1727,22983,4800,2705,8311,7167,3000,27193,,,,,,,,,,,,
1728,21625,7048,1960,8480,4137,4200,27015,,,,,,,,,,,,
1729,16271,3775,4383,4752,3361,5800,23261,,,,,,,,,,,,
