Tue Jan 17 00:24:37 JST 2023,,,,,,,,,,,,,
SCE-5000_SEED(0),,,,,,,,,,,,,
VisitorId,waitingTime[0],waitingTime[1],waitingTime[2],waitingTime[3],sumWaitingTime,movingTime,travelTime,preference[0](WT),preference[1](MT),preference[2](TT),preference[3](smooth),preference[4](bias),utility
1483,4597,3968,8230,595,17390,3800,22380,0.20983253,0.652570516,0.137596954,0,0,-9208.175493
1484,800,1360,18245,7016,27421,3000,31661,0.289769145,0.519098614,0.191132241,0,0,-15554.49345
1485,4602,3979,8487,3267,20335,5000,26545,0.505126364,0.190426782,0.304446854,0,0,-19305.42026
1486,4045,2311,4825,8127,19308,3800,24288,0.274448747,0.104009214,0.621542039,0,0,-20790.30447
1487,4046,3715,3764,1094,12619,4600,18389,0.034294837,0.018878624,0.946826539,0,0,-17930.80144
1488,821,1353,18302,7000,27476,3000,31716,0.899691566,0.054553391,0.045755044,0,0,-26334.7526
1489,556,6398,3213,4611,14778,3400,19328,0.37159671,0.091626871,0.536776419,0,0,-16177.80217
1490,861,3186,7399,2994,14440,3400,19030,0.443792602,0.177969472,0.378237925,0,0,-14211.3291
1491,4701,1186,7447,4785,18119,3400,22709,0.369297185,0.362555806,0.268147009,0,0,-14013.33587
1492,1146,12407,9035,2302,24890,3400,29510,0.230180637,0.420767532,0.349051831,0,0,-17460.32519
1493,4715,1200,3190,9008,18113,3800,23103,0.054248091,0.414725954,0.531025955,0,0,-14826.84693
1494,797,1992,2351,7959,13099,3000,17289,0.365819901,0.321721572,0.312458527,0,0,-11159.13507
1495,4041,3909,8260,3249,19459,5000,25649,0.134617989,0.781603571,0.08377844,0,0,-8676.382508
1496,4760,3279,11747,6273,26059,3000,30309,0.566184592,0.362590208,0.0712252,0,0,-18000.7395
1497,840,11396,4314,7720,24270,3400,28900,0.927697247,0.01017236,0.062130393,0,0,-24345.36657
1498,2925,2023,7561,7579,20088,3400,24678,0.264963998,0.582844915,0.152191087,0,0,-11060.04114
1499,844,3236,3974,1846,9900,3000,14080,0.571825775,0.299069717,0.129104508,0,0,-8376.075798
1500,882,1602,3368,8703,14555,5400,21155,0.388989851,0.336404312,0.274605837,0,0,-13287.61705
1501,790,2910,11487,795,15982,2600,19782,0.426269066,0.350972072,0.222758862,0,0,-12131.77541
1502,837,2413,11469,2558,17277,3000,21497,0.208199639,0.156142042,0.63565832,0,0,-17730.23818
1503,4806,3739,4557,8846,21948,3800,26938,0.060030563,0.456513017,0.48345642,0,0,-16075.6493
1504,903,10039,8047,2674,21663,5000,27903,0.09028079,0.780976431,0.12874278,0,0,-9452.944682
1505,2487,3780,8434,3626,18327,4200,23747,0.388840734,0.523782218,0.087377048,0,0,-11401.1122
1506,6821,4738,3491,3218,18268,6200,25638,0.315126382,0.361125043,0.323748575,0,0,-16295.96998
1507,4840,4315,11419,2341,22915,4200,28335,0.145960392,0.182600585,0.671439024,0,0,-23136.82956
1508,1128,7029,4644,3516,16317,3800,21307,0.669325992,0.089459468,0.24121454,0,0,-16400.8964
1509,4845,3296,4305,756,13202,5400,19782,0.467670302,0.057107765,0.475221933,0,0,-15883.40554
1510,4093,2934,1862,11326,20215,3000,24415,0.379795,0.304257176,0.315947825,0,0,-16304.19359
1511,2131,2169,4716,1823,10839,3400,15399,0.117693924,0.295792573,0.586513503,0,0,-11313.10063
1512,2136,13735,8665,4473,29009,2600,32859,0.235783766,0.395314624,0.36890161,0,0,-19989.4073
1513,2143,931,3304,3066,9444,4200,14834,0.063668556,0.524371073,0.411960371,0,0,-8914.664491
1514,2150,3524,7440,8529,21643,5400,28253,0.213133813,0.46812226,0.318743927,0,0,-16146.18749
1515,772,2074,4432,3169,10447,4600,16207,0.379745539,0.449696958,0.170557504,0,0,-8800.03311
1516,4854,7942,4721,3028,20545,5000,26755,0.040411825,0.853939744,0.105648432,0,0,-7926.583442
1517,4855,7341,4696,7804,24696,2600,28506,0.215415832,0.551342188,0.23324198,0,0,-13402.19496
1518,823,2939,2516,3830,10108,3000,14298,0.487441683,0.379544583,0.133013734,0,0,-7967.524647
1519,909,659,1982,7092,10642,3000,14832,0.583268058,0.409037013,0.007694929,0,0,-7548.380902
1520,2143,928,7418,4349,14838,3800,19828,0.413546966,0.309647776,0.276805258,0,0,-12801.36608
1521,4875,12038,3582,1677,22172,3000,26392,0.057513054,0.31042095,0.632065996,0,0,-18887.92805
1522,2139,4557,8387,533,15616,3800,20626,0.070677266,0.709065095,0.220257639,0,0,-8341.17761
1523,900,3304,4206,7266,15676,4200,21056,0.737835614,0.013147695,0.249016691,0,0,-16864.82685
1524,2692,929,3312,4666,11599,4200,16979,0.280024115,0.163216233,0.556759652,0,0,-13386.73002
1525,983,1201,16499,10276,28959,2200,32409,0.202421899,0.578581494,0.218996608,0,0,-14232.2761
1526,4933,3362,4339,8676,21310,4600,27120,0.58069114,0.340860473,0.078448387,0,0,-16070.00662
1527,2693,4175,4265,1505,12638,3000,16838,0.12236601,0.21731284,0.66032115,0,0,-13316.88768
1528,2692,2390,4847,7379,17308,5000,23518,0.294196494,0.357731358,0.348072149,0,0,-15066.57049
1529,4217,3585,4257,7509,19568,4200,24948,0.737654256,0.152122703,0.110223041,0,0,-17823.17826
1530,865,2947,3620,3024,10456,4600,16246,0.116300765,0.299554609,0.584144625,0,0,-12084.00559
1531,4953,7093,4359,2571,18976,3000,23186,0.469453937,0.500115207,0.030430856,0,0,-11114.27335
1532,983,680,5785,4747,12195,5000,18375,0.256155318,0.342089712,0.401754971,0,0,-12216.51024
1533,879,3680,7876,2562,14997,4200,20377,0.257408526,0.41999099,0.322600484,0,0,-12197.94788
1534,2168,14023,8614,5033,29838,2600,33688,0.304362089,0.277767372,0.417870539,0,0,-23880.97389
1535,5016,7435,3033,8115,23599,2600,27419,0.324456831,0.095241887,0.580301282,0,0,-23815.76651
1536,877,2958,1239,3958,9032,2600,12812,0.252506056,0.45384613,0.293647813,0,0,-7222.850423
1537,3079,3548,3124,7242,16993,4600,22763,0.430822741,0.41918516,0.149992099,0,0,-12663.49272
1538,2723,4311,7411,4569,19014,3800,24034,0.862388923,0.116583335,0.021027742,0,0,-17345.86041
1539,2743,3324,7373,3630,17070,5800,24090,0.46552887,0.43192138,0.10254975,0,0,-12922.14529
1540,2747,4405,4241,7257,18650,3000,22880,0.036461316,0.152095809,0.811442875,0,0,-19702.10394
1541,2925,4626,4297,1167,13015,3000,17215,0.282642862,0.290830774,0.426526364,0,0,-11893.74053
1542,5063,4342,7203,2165,18773,4200,24173,0.710284776,0.205582252,0.084132972,0,0,-16231.36788
1543,5105,6246,4865,3443,19659,4200,25059,0.781287852,0.176006237,0.042705911,0,0,-17168.7315
1544,2894,7877,4301,7995,23067,2600,26847,0.440935822,0.30743059,0.251633588,0,0,-17725.99309
1545,968,7523,8207,10799,27497,3000,31737,0.392291192,0.455395165,0.152313643,0,0,-16986.99449
1546,2174,7669,3041,1141,14025,3000,18215,0.434821472,0.128481096,0.436697432,0,0,-14438.25816
1547,7296,11919,7283,1241,27739,4200,33189,0.04743054,0.498168985,0.454400475,0,0,-18489.08285
1548,5123,4584,8560,2747,21014,5000,27224,0.557258228,0.426280486,0.016461286,0,0,-14289.76889
1549,2916,4663,2991,4708,15278,3000,19478,0.167974255,0.743323065,0.08870268,0,0,-6524.03067
1550,4933,2836,1864,7197,16830,3800,21810,0.147585764,0.361841615,0.490572621,0,0,-14558.25541
1551,904,3038,6987,4170,15099,3000,19279,0.459562935,0.137433148,0.403003917,0,0,-15120.75272
1552,958,10584,4228,3202,18972,5000,25192,0.321685907,0.469476039,0.208838054,0,0,-13711.45348
1553,2346,15202,6901,2257,26706,4600,32536,0.36976939,0.381494104,0.248736506,0,0,-19722.82516
1554,4223,2505,3844,1563,12135,3000,16305,0.310451884,0.308763398,0.380784718,0,0,-10902.31863
1555,5119,2871,4600,8017,20607,4200,26007,0.504406459,0.310795245,0.184798297,0,0,-16505.69322
1556,2931,3951,2989,1487,11358,4200,16758,0.347516866,0.346865429,0.305617705,0,0,-10525.47287
1557,2016,1553,4889,1987,10445,2600,14235,0.285804624,0.599779883,0.114415494,0,0,-6173.361543
1558,5283,2823,8757,3243,20106,3400,24716,0.24092584,0.291140066,0.467934094,0,0,-17399.39024
1559,5300,2844,11577,6338,26059,3000,30299,0.163302793,0.075365396,0.761331811,0,0,-27549.19621
1560,5336,4566,8725,3289,21916,2600,25716,0.488997915,0.127309238,0.383692847,0,0,-20914.92757
1561,5334,4566,11215,6327,27442,5000,33662,0.437601125,0.124501169,0.437897705,0,0,-27371.66849
1562,2006,1573,2948,1785,8312,2600,12092,0.548084301,0.450139321,0.001776378,0,0,-5747.518904
1563,5375,4580,4285,3343,17583,4200,22973,0.277227048,0.426983878,0.295789074,0,0,-13462.97787
1564,2314,2025,1398,3858,9595,3000,13775,0.87278944,0.085342314,0.041868247,0,0,-9207.176711
1565,4227,6500,3066,3308,17101,3800,22101,0.498358375,0.351462844,0.150178781,0,0,-13177.08661
1566,2937,4030,1840,4670,13477,4200,18867,0.171906064,0.43503161,0.393062326,0,0,-11559.81769
1567,2336,3708,4996,1143,12183,4600,17963,0.543308527,0.35763181,0.099059664,0,0,-10043.64284
1568,4241,3721,1889,7262,17113,3000,21283,0.406927928,0.376475307,0.216596766,0,0,-12703.01251
1569,2362,2127,7449,1252,13190,2600,16980,0.335325509,0.342895891,0.3217786,0,0,-10778.27341
1570,4276,2518,3842,7237,17873,3000,22073,0.109522501,0.287121935,0.603355564,0,0,-16136.72883
1571,2927,3756,1915,4230,12828,4600,18598,0.882054177,0.010078099,0.107867723,0,0,-13367.47416
1572,4277,6875,4298,7324,22774,3800,27784,0.107768704,0.163049772,0.729181524,0,0,-23333.49306
1573,7563,8314,3609,3715,23201,4600,28991,0.042759015,0.467487769,0.489753215,0,0,-17340.93112
1574,7578,8303,3334,1690,20905,4200,26315,0.236679357,0.398840764,0.364479878,0,0,-16214.20117
1575,4276,3553,3028,1315,12172,3800,17132,0.134717353,0.445821884,0.419460763,0,0,-10520.10457
1576,1003,5295,29844,0,36142,3400,40802,0.211831133,0.563816567,0.2243523,0,0,-18726.9997
1577,5380,7727,4811,3222,21140,4200,26550,0.354455274,0.108547045,0.536997682,0,0,-22206.37052
1578,2857,10924,8716,1407,23904,4200,29294,0.098304075,0.219364348,0.682331577,0,0,-23259.41209
1579,1040,5508,4322,25057,35927,3400,40567,0.624741786,0.125894295,0.249363919,0,0,-32989.08485
1580,1223,1656,7704,4684,15267,3000,19457,0.418454649,0.491876053,0.089669298,0,0,-9608.870813
1581,5379,7675,2623,10697,26374,3800,31414,0.081329573,0.728382379,0.190288048,0,0,-10890.54795
1582,5398,7512,2843,3305,19058,3000,23268,0.008226174,0.469831053,0.521942772,0,0,-13710.83202
1583,1035,7632,3068,8214,19949,3400,24549,0.213925868,0.513021509,0.273052623,0,0,-12715.04911
1584,2342,15508,4265,2492,24607,3400,29227,0.359861973,0.388185083,0.251952943,0,0,-17538.78154
1585,5461,7991,1017,4462,18931,4600,24711,0.825024935,0.161072836,0.013902229,0,0,-16703.02007
1586,1251,2766,4682,3463,12162,5800,19142,0.726134548,0.074915062,0.198950391,0,0,-13074.06411
1587,2495,3635,8331,2505,16966,4600,22756,0.739368592,0.194456223,0.066175185,0,0,-14944.50867
1588,5501,7694,2730,3581,19506,3000,23706,0.030692623,0.336607654,0.632699723,0,0,-16607.2929
1589,948,3501,3161,8976,16586,5000,22786,0.390929056,0.261028567,0.348042377,0,0,-15719.58576
1590,2023,2235,1286,3920,9464,3000,13644,0.173611766,0.170116916,0.656271317,0,0,-11107.57836
1591,1472,11307,7386,1534,21699,5800,28719,0.391649306,0.188657338,0.419693356,0,0,-21645.78434
1592,443,7426,3071,3579,14519,3400,19089,0.23405901,0.705682762,0.060258228,0,0,-6947.893477
1593,448,1647,4178,3943,10216,3800,15196,0.355778392,0.296908205,0.347313403,0,0,-10040.6577
1594,5559,7768,4141,3241,20709,3800,25719,0.606222422,0.191321015,0.202456563,0,0,-18488.26033
1595,2390,3810,8318,3347,17865,3000,22095,0.488380999,0.347796797,0.163822204,0,0,-13387.96854
1596,2396,15811,8436,1757,28400,2600,32240,0.564888487,0.175341264,0.259770249,0,0,-24873.71313
1597,974,3163,1665,3063,8865,4600,14605,0.396834191,0.074443225,0.528722583,0,0,-11582.36727
1598,5589,1497,8359,3672,19117,3000,23307,0.149929944,0.454686453,0.395383604,0,0,-13445.47574
1599,2007,3520,1859,11603,18989,3400,23609,0.528896294,0.436221544,0.034882162,0,0,-12349.89794
1600,458,6794,4242,3465,14959,3800,19929,0.250706185,0.411617732,0.337676083,0,0,-12044.00786
1601,5632,7648,7513,1603,22396,4200,27826,0.476056058,0.124030624,0.399913318,0,0,-22310.66808
1602,463,2952,2436,11822,17673,2600,21443,0.639218709,0.004264045,0.356517246,0,0,-18952.79806
1603,2557,2232,1911,3029,9729,4600,15509,0.048167388,0.488493123,0.463339489,0,0,-9901.621019
1604,5652,12489,8037,1274,27452,3800,32482,0.49811014,0.434809312,0.067080548,0,0,-17505.30531
1605,5660,3489,8666,3278,21093,3000,25303,0.105818545,0.1795123,0.714669154,0,0,-20853.84109
1606,2827,2947,8595,2554,16923,5000,23093,0.616383713,0.11634309,0.267273197,0,0,-17184.91696
1607,2559,4062,4393,7104,18118,2200,21548,0.240624288,0.440475221,0.318900491,0,0,-12200.34411
1608,5034,29835,0,50,34919,3400,39569,0.395567531,0.438765301,0.165667168,0,0,-21859.90882
1609,5674,1614,8704,3134,19126,3800,24126,0.336048306,0.169239427,0.494712268,0,0,-19005.79789
1610,4313,7081,3412,610,15416,3800,20406,0.039859168,0.051527853,0.908612979,0,0,-19351.43122
1611,4363,5647,8639,429,19078,4200,24478,0.470431118,0.261165485,0.268403397,0,0,-16641.75827
1612,2034,2280,1821,3147,9282,5000,15452,0.715623751,0.100975713,0.183400536,0,0,-9981.203304
1613,5780,12037,3115,343,21275,5800,28285,0.086319266,0.479723447,0.433957287,0,0,-16893.32024
1614,550,3497,3023,11557,18627,3800,23597,0.341322792,0.46020842,0.198468788,0,0,-12789.87964
1615,2557,3469,8077,7465,21568,3400,26188,0.545673712,0.125350836,0.328975452,0,0,-20810.4926
1616,2030,3584,3158,7199,15971,3400,20561,0.57770609,0.280692075,0.141601835,0,0,-13092.37234
1617,4526,3123,7460,3254,18363,4200,23783,0.35700709,0.466381058,0.176611852,0,0,-12714.88132
1618,2917,7868,1616,7250,19651,2600,23421,0.536196592,0.320883925,0.142919482,0,0,-14718.41464
1619,2573,4086,4254,7208,18121,2600,21951,0.056409076,0.028166635,0.915424288,0,0,-21189.90067
1620,5201,1790,4118,8158,19267,4200,24647,0.43642674,0.551865685,0.011707575,0,0,-11015.02647
1621,919,3159,3553,11704,19335,3000,23525,0.366987096,0.33964474,0.293368164,0,0,-15016.11578
1622,5912,4741,8982,3122,22757,2600,26557,0.364894562,0.316940283,0.318165154,0,0,-17577.46229
1623,1030,7691,3802,11434,23957,3800,28987,0.416872539,0.386837777,0.196289684,0,0,-17146.84805
1624,586,1421,2876,4774,9657,3800,14597,0.373848558,0.233368423,0.392783019,0,0,-10230.50926
1625,5926,7960,8045,3069,25000,3800,30010,0.402294629,0.487564578,0.110140792,0,0,-15215.43631
1626,5222,7328,11326,858,24734,4200,30154,0.397093217,0.210375144,0.392531639,0,0,-22541.67827
1627,914,596,10008,9119,20637,4200,26037,0.382702468,0.306557144,0.310740388,0,0,-17276.11832
1628,2576,16938,4118,1480,25112,2600,28922,0.722077822,0.120144147,0.15777803,0,0,-23008.44925
1629,5936,8012,3911,6752,24611,3400,29241,0.498812572,0.491221639,0.009965789,0,0,-14237.83942
1630,939,5499,29996,0,36434,2600,40274,0.537555376,0.423753766,0.038690858,0,0,-22245.28797
1631,4406,1484,4813,4253,14956,4600,20706,0.171634408,0.172033944,0.656331649,0,0,-16948.32346
1632,3090,2651,3883,1692,11316,3000,15506,0.208205042,0.154874291,0.636920667,0,0,-12696.76299
1633,1027,3549,2021,3018,9615,5400,16165,0.46110701,0.32313664,0.21575635,0,0,-9666.183154
1634,5281,2040,4262,2489,14072,5000,20232,0.258366629,0.421253055,0.320380316,0,0,-12223.93504
1635,703,3827,3122,4792,12444,4200,17804,0.352972476,0.294283022,0.352744502,0,0,-11908.6413
1636,1106,609,2464,4620,8799,3800,13759,0.487004919,0.181394815,0.331600265,0,0,-9536.944633
1637,4407,1481,4820,7581,18289,4600,24059,0.205889737,0.774310976,0.019799287,0,0,-7803.698931
1638,5924,4748,4224,7371,22267,3400,26867,0.248267392,0.469084154,0.282648455,0,0,-14716.97217
1639,4470,7621,4839,2191,19121,4600,24901,0.251018816,0.635115553,0.113865631,0,0,-10556.6304
1640,1323,3340,12005,3226,19894,5400,26484,0.187821042,0.243526197,0.568652761,0,0,-20111.75299
1641,4472,5977,4195,10898,25542,3800,30562,0.337438786,0.374065612,0.288495602,0,0,-18857.31339
1642,5923,4744,9025,6335,26027,2600,29837,0.239742888,0.007088593,0.753168519,0,0,-28730.5076
1643,4474,3580,4661,10969,23684,5400,30284,0.114115756,0.395382491,0.490501753,0,0,-19692.13811
1644,2523,7834,7173,745,18275,3400,22875,0.06206405,0.046720476,0.891215475,0,0,-21679.62411
1645,5920,7952,4888,9934,28694,2600,32514,0.393947416,0.357910506,0.248142078,0,0,-20302.58599
1646,2073,2019,27002,517,31611,2600,35431,0.292978485,0.624723021,0.082298494,0,0,-13801.54069
1647,5937,4930,2995,8669,22531,3400,27121,0.408875816,0.182048242,0.409075942,0,0,-20925.89365
1648,2987,2301,8119,3351,16758,3400,21328,0.214734059,0.31261623,0.472649712,0,0,-14742.08159
1649,2111,1930,4715,4327,13083,3400,17653,0.06819046,0.544741644,0.387067897,0,0,-9577.16695
1650,6002,7425,4841,7313,25581,4200,31001,0.338956928,0.479533434,0.181509638,0,0,-16311.87789
1651,5357,4301,7164,684,17506,4200,22886,0.37330894,0.401463104,0.225227956,0,0,-13375.85834
1652,1413,7546,3081,4276,16316,3000,20506,0.473793134,0.250806333,0.275400533,0,0,-14130.1911
1653,6019,2013,4702,7422,20156,4200,25546,0.050515649,0.516555659,0.432928692,0,0,-14247.32355
1654,2152,2023,1324,7534,13033,2600,16823,0.347142539,0.218308633,0.434548828,0,0,-12402.32609
1655,6038,11938,7790,352,26118,4600,31938,0.468075289,0.345337071,0.18658764,0,0,-19772.97697
1656,6088,4241,11344,553,22226,4200,27636,0.225792308,0.322284304,0.451923388,0,0,-18861.40867
1657,1407,8128,4333,2586,16454,3400,21064,0.194164392,0.266574419,0.539261189,0,0,-15460.13162
1658,6177,8152,2629,6925,23883,3000,28103,0.505599219,0.238063823,0.256336958,0,0,-19993.25514
1659,4456,7416,4821,7293,23986,5800,30986,0.740099356,0.060898158,0.199002486,0,0,-24271.5235
1660,1407,548,3428,3155,8538,3400,13098,0.497447055,0.350737431,0.151815514,0,0,-7428.189827
1661,4529,6929,11366,4924,27748,3000,31988,0.073297195,0.66000522,0.266697585,0,0,-12544.98858
1662,1062,4571,3102,1476,10211,5000,16391,0.366313015,0.613378599,0.020308386,0,0,-7140.189941
1663,6173,8157,7391,5840,27561,3800,32601,0.066605822,0.507495579,0.425898598,0,0,-17648.92648
1664,2137,7775,7045,654,17611,3000,21811,0.583048827,0.173233378,0.243717795,0,0,-16103.50185
1665,6190,7424,2648,3516,19778,3800,24788,0.004696801,0.391254925,0.604048274,0,0,-16552.81067
1666,1148,1977,7413,3573,14111,3000,18311,0.608981978,0.267820411,0.12319761,0,0,-11652.67737
1667,6292,8118,4447,5953,24810,5000,31030,0.432732815,0.180172968,0.387094217,0,0,-23648.49953
1668,916,1507,3246,8468,14137,4200,19517,0.143202301,0.527204798,0.3295929,0,0,-10671.37572
1669,4596,3484,11705,1607,21392,3400,25992,0.402949215,0.422572321,0.174478465,0,0,-14591.67975
1670,2639,9760,3479,7163,23041,3000,27281,0.48099034,0.468023376,0.050986284,0,0,-13877.52537
1671,4596,7371,7263,552,19782,3800,24782,0.031895038,0.048712806,0.919392155,0,0,-23600.4327
1672,5497,4127,26368,0,35992,3800,41022,0.443780519,0.217604836,0.338614645,0,0,-30690.09678
1673,4605,3978,3865,7542,19990,3000,24180,0.143487628,0.412561539,0.443950833,0,0,-14840.73344
1674,1419,1782,997,12519,16717,2600,20527,0.645230643,0.213895609,0.140873748,0,0,-14234.16466
1675,1450,2508,12113,3171,19242,5400,25862,0.393411399,0.443416027,0.163172573,0,0,-14184.43778
1676,6439,11941,6713,1714,26807,3800,31857,0.440801113,0.083918242,0.475280644,0,0,-27276.46025
1677,6444,7654,8641,6086,28825,5000,35075,0.379885862,0.228149796,0.391964342,0,0,-25839.10825
1678,6449,7652,2513,7970,24584,4600,30404,0.183255384,0.512433612,0.304311004,0,0,-16114.61674
1679,6463,12113,7329,328,26233,4200,31663,0.458443345,0.229813723,0.311742932,0,0,-22862.27835
1680,6460,8137,8080,487,23164,3400,27774,0.420763755,0.320821263,0.258414982,0,0,-18014.58163
1681,986,7701,3744,1030,13461,3400,18031,0.5364833,0.431872515,0.031644185,0,0,-9260.54455
1682,2154,1986,4031,4675,12846,4600,18626,0.510894037,0.229212983,0.25989298,0,0,-12458.09116
1683,1101,1373,2606,1965,7045,3000,11215,0.436472203,0.243907829,0.319619968,0,0,-7391.208097
1684,5668,1644,3928,8215,19455,3800,24445,0.247401577,0.555721055,0.196877368,0,0,-11737.60495
1685,1098,10605,4698,7789,24190,2600,28010,0.208135594,0.298176436,0.49368797,0,0,-19638.25879
1686,6473,1774,8745,7775,24767,3000,28977,0.150572027,0.661719647,0.187708326,0,0,-11153.6005
1687,6539,11842,3200,1661,23242,3400,27862,0.405876965,0.257316414,0.336806621,0,0,-19692.37431
1688,1039,2305,1490,8367,13201,4600,18971,0.369030116,0.450402209,0.180567676,0,0,-10368.96609
1689,6561,4225,3558,2351,16695,5400,23295,0.741655335,0.218571166,0.039773498,0,0,-14488.74376
1690,3029,22432,6114,670,32245,3400,36875,0.354186378,0.305176157,0.340637465,0,0,-25019.34521
1691,6579,8266,3989,6465,25299,3000,29519,0.057708967,0.071278513,0.87101252,0,0,-27385.23328
1692,684,1336,10745,4194,16959,3000,21149,0.675105657,0.117913195,0.206981148,0,0,-16180.30072
